,gcm,period_scenario,temp_ch_ipcc,region
684,mpi-esm1-2-hr,2021-2040_ssp585,1.4683031782943035,global
685,mpi-esm1-2-hr,2041-2060_ssp585,2.0796527272630607,global
686,mpi-esm1-2-hr,2061-2080_ssp585,2.8903469995805517,global
687,mpi-esm1-2-hr,2081-2100_ssp585,3.9307985395498948,global
688,mpi-esm1-2-hr,1851-1870_hist,-0.2989026965219991,global_glacier
689,mpi-esm1-2-hr,1901-1920_hist,-0.25568287190913075,global_glacier
690,mpi-esm1-2-hr,1951-1970_hist,0.1901917477217766,global_glacier
691,mpi-esm1-2-hr,1995-2014_hist,1.0360845147557107,global_glacier
692,mpi-esm1-2-hr,2021-2040_ssp126,2.131734948308524,global_glacier
693,mpi-esm1-2-hr,2041-2060_ssp126,2.6983963257420207,global_glacier
694,mpi-esm1-2-hr,2061-2080_ssp126,2.7710539035451873,global_glacier
695,mpi-esm1-2-hr,2081-2100_ssp126,2.8313131617273646,global_glacier
696,mpi-esm1-2-hr,2021-2040_ssp370,2.4005143106251055,global_glacier
697,mpi-esm1-2-hr,2041-2060_ssp370,3.5211716984951567,global_glacier
698,mpi-esm1-2-hr,2061-2080_ssp370,4.435752673828408,global_glacier
699,mpi-esm1-2-hr,2081-2100_ssp370,5.657470803092868,global_glacier
700,mpi-esm1-2-hr,2021-2040_ssp585,2.137059228336885,global_glacier
701,mpi-esm1-2-hr,2041-2060_ssp585,3.38584201353758,global_glacier
702,mpi-esm1-2-hr,2061-2080_ssp585,4.751953066713109,global_glacier
703,mpi-esm1-2-hr,2081-2100_ssp585,6.588800862630542,global_glacier
704,mpi-esm1-2-hr,1851-1870_hist,-0.24853113000425064,RGI01_glacier
705,mpi-esm1-2-hr,1901-1920_hist,-0.19268520899390873,RGI01_glacier
706,mpi-esm1-2-hr,1951-1970_hist,0.09548221322264572,RGI01_glacier
707,mpi-esm1-2-hr,1995-2014_hist,1.0190319125569278,RGI01_glacier
708,mpi-esm1-2-hr,2021-2040_ssp126,1.877951963336189,RGI01_glacier
709,mpi-esm1-2-hr,2041-2060_ssp126,2.308642610971042,RGI01_glacier
710,mpi-esm1-2-hr,2061-2080_ssp126,2.3759183407599993,RGI01_glacier
711,mpi-esm1-2-hr,2081-2100_ssp126,2.4157739049712905,RGI01_glacier
712,mpi-esm1-2-hr,2021-2040_ssp370,2.244595149215242,RGI01_glacier
713,mpi-esm1-2-hr,2041-2060_ssp370,3.028231078852339,RGI01_glacier
714,mpi-esm1-2-hr,2061-2080_ssp370,3.877953513436107,RGI01_glacier
715,mpi-esm1-2-hr,2081-2100_ssp370,4.90482758721604,RGI01_glacier
716,mpi-esm1-2-hr,2021-2040_ssp585,1.9592511393529652,RGI01_glacier
717,mpi-esm1-2-hr,2041-2060_ssp585,2.9363410580302785,RGI01_glacier
718,mpi-esm1-2-hr,2061-2080_ssp585,4.163785180591752,RGI01_glacier
719,mpi-esm1-2-hr,2081-2100_ssp585,5.796533131290782,RGI01_glacier
720,mpi-esm1-2-hr,1851-1870_hist,-0.13769218182936338,RGI02_glacier
721,mpi-esm1-2-hr,1901-1920_hist,0.03882539528175821,RGI02_glacier
722,mpi-esm1-2-hr,1951-1970_hist,0.2250903041376594,RGI02_glacier
723,mpi-esm1-2-hr,1995-2014_hist,0.9391555226451592,RGI02_glacier
724,mpi-esm1-2-hr,2021-2040_ssp126,1.7348016270926951,RGI02_glacier
725,mpi-esm1-2-hr,2041-2060_ssp126,1.9954989268901002,RGI02_glacier
726,mpi-esm1-2-hr,2061-2080_ssp126,2.0199166026562683,RGI02_glacier
727,mpi-esm1-2-hr,2081-2100_ssp126,2.0451824785571704,RGI02_glacier
728,mpi-esm1-2-hr,2021-2040_ssp370,1.8808586883207328,RGI02_glacier
729,mpi-esm1-2-hr,2041-2060_ssp370,2.5184481598502906,RGI02_glacier
730,mpi-esm1-2-hr,2061-2080_ssp370,3.3623590807813217,RGI02_glacier
731,mpi-esm1-2-hr,2081-2100_ssp370,4.359200330352038,RGI02_glacier
732,mpi-esm1-2-hr,2021-2040_ssp585,1.7941072825206241,RGI02_glacier
733,mpi-esm1-2-hr,2041-2060_ssp585,2.6053220659295464,RGI02_glacier
734,mpi-esm1-2-hr,2061-2080_ssp585,3.690783053897597,RGI02_glacier
735,mpi-esm1-2-hr,2081-2100_ssp585,5.210677683605484,RGI02_glacier
736,mpi-esm1-2-hr,1851-1870_hist,-0.6386943437434106,RGI03_glacier
737,mpi-esm1-2-hr,1901-1920_hist,-0.6093757761231452,RGI03_glacier
738,mpi-esm1-2-hr,1951-1970_hist,0.21827399293359406,RGI03_glacier
739,mpi-esm1-2-hr,1995-2014_hist,1.1108312168923673,RGI03_glacier
740,mpi-esm1-2-hr,2021-2040_ssp126,2.730496489807261,RGI03_glacier
741,mpi-esm1-2-hr,2041-2060_ssp126,3.911143129741242,RGI03_glacier
742,mpi-esm1-2-hr,2061-2080_ssp126,3.932047925923958,RGI03_glacier
743,mpi-esm1-2-hr,2081-2100_ssp126,4.074427122451973,RGI03_glacier
744,mpi-esm1-2-hr,2021-2040_ssp370,3.3340150872102923,RGI03_glacier
745,mpi-esm1-2-hr,2041-2060_ssp370,5.156235944002554,RGI03_glacier
746,mpi-esm1-2-hr,2061-2080_ssp370,6.397931001414206,RGI03_glacier
747,mpi-esm1-2-hr,2081-2100_ssp370,8.203640120349975,RGI03_glacier
748,mpi-esm1-2-hr,2021-2040_ssp585,2.656661499065355,RGI03_glacier
749,mpi-esm1-2-hr,2041-2060_ssp585,4.761365720456008,RGI03_glacier
750,mpi-esm1-2-hr,2061-2080_ssp585,6.795275495603493,RGI03_glacier
751,mpi-esm1-2-hr,2081-2100_ssp585,9.464775509785932,RGI03_glacier
752,mpi-esm1-2-hr,1851-1870_hist,-0.6223519056402499,RGI04_glacier
753,mpi-esm1-2-hr,1901-1920_hist,-0.5675727863217944,RGI04_glacier
754,mpi-esm1-2-hr,1951-1970_hist,-0.0033059264932323584,RGI04_glacier
755,mpi-esm1-2-hr,1995-2014_hist,1.1740587534531572,RGI04_glacier
756,mpi-esm1-2-hr,2021-2040_ssp126,2.5306497092539066,RGI04_glacier
757,mpi-esm1-2-hr,2041-2060_ssp126,3.3346192255564366,RGI04_glacier
758,mpi-esm1-2-hr,2061-2080_ssp126,3.2945801256251164,RGI04_glacier
759,mpi-esm1-2-hr,2081-2100_ssp126,3.4889765745071566,RGI04_glacier
760,mpi-esm1-2-hr,2021-2040_ssp370,3.0784980299506675,RGI04_glacier
761,mpi-esm1-2-hr,2041-2060_ssp370,4.331409253678188,RGI04_glacier
762,mpi-esm1-2-hr,2061-2080_ssp370,5.31673405491939,RGI04_glacier
763,mpi-esm1-2-hr,2081-2100_ssp370,6.674549085925311,RGI04_glacier
764,mpi-esm1-2-hr,2021-2040_ssp585,2.4822279105217477,RGI04_glacier
765,mpi-esm1-2-hr,2041-2060_ssp585,4.040771519976354,RGI04_glacier
766,mpi-esm1-2-hr,2061-2080_ssp585,5.664746092701852,RGI04_glacier
767,mpi-esm1-2-hr,2081-2100_ssp585,7.7644296047786066,RGI04_glacier
768,mpi-esm1-2-hr,1851-1870_hist,-0.5789585683488142,RGI05_glacier
769,mpi-esm1-2-hr,1901-1920_hist,-0.5481379468886683,RGI05_glacier
770,mpi-esm1-2-hr,1951-1970_hist,0.11585532971429757,RGI05_glacier
771,mpi-esm1-2-hr,1995-2014_hist,1.124183288094069,RGI05_glacier
772,mpi-esm1-2-hr,2021-2040_ssp126,2.5648853851984397,RGI05_glacier
773,mpi-esm1-2-hr,2041-2060_ssp126,3.5202648800926637,RGI05_glacier
774,mpi-esm1-2-hr,2061-2080_ssp126,3.5218611126476835,RGI05_glacier
775,mpi-esm1-2-hr,2081-2100_ssp126,3.6687747430173703,RGI05_glacier
776,mpi-esm1-2-hr,2021-2040_ssp370,3.123028195679418,RGI05_glacier
777,mpi-esm1-2-hr,2041-2060_ssp370,4.660196775475748,RGI05_glacier
778,mpi-esm1-2-hr,2061-2080_ssp370,5.778159873233701,RGI05_glacier
779,mpi-esm1-2-hr,2081-2100_ssp370,7.388142371274687,RGI05_glacier
780,mpi-esm1-2-hr,2021-2040_ssp585,2.5181026544018055,RGI05_glacier
781,mpi-esm1-2-hr,2041-2060_ssp585,4.337977932069994,RGI05_glacier
782,mpi-esm1-2-hr,2061-2080_ssp585,6.164549250393624,RGI05_glacier
783,mpi-esm1-2-hr,2081-2100_ssp585,8.562084044976714,RGI05_glacier
784,mpi-esm1-2-hr,1851-1870_hist,-0.42776560643400063,RGI06_glacier
785,mpi-esm1-2-hr,1901-1920_hist,-0.35699512946136014,RGI06_glacier
786,mpi-esm1-2-hr,1951-1970_hist,0.03592447327085779,RGI06_glacier
787,mpi-esm1-2-hr,1995-2014_hist,1.061266525747989,RGI06_glacier
788,mpi-esm1-2-hr,2021-2040_ssp126,2.154529267874234,RGI06_glacier
789,mpi-esm1-2-hr,2041-2060_ssp126,2.7307446570823726,RGI06_glacier
790,mpi-esm1-2-hr,2061-2080_ssp126,2.7055204768050016,RGI06_glacier
791,mpi-esm1-2-hr,2081-2100_ssp126,2.7899742181581457,RGI06_glacier
792,mpi-esm1-2-hr,2021-2040_ssp370,2.592371099148248,RGI06_glacier
793,mpi-esm1-2-hr,2041-2060_ssp370,3.573651932905473,RGI06_glacier
794,mpi-esm1-2-hr,2061-2080_ssp370,4.4750812253133985,RGI06_glacier
795,mpi-esm1-2-hr,2081-2100_ssp370,5.565995305761164,RGI06_glacier
796,mpi-esm1-2-hr,2021-2040_ssp585,2.1729161647954394,RGI06_glacier
797,mpi-esm1-2-hr,2041-2060_ssp585,3.371136589964392,RGI06_glacier
798,mpi-esm1-2-hr,2061-2080_ssp585,4.788280259868112,RGI06_glacier
799,mpi-esm1-2-hr,2081-2100_ssp585,6.5374697047292765,RGI06_glacier
800,mpi-esm1-2-hr,1851-1870_hist,-0.6511763231499125,RGI07_glacier
801,mpi-esm1-2-hr,1901-1920_hist,-0.6200212460358959,RGI07_glacier
802,mpi-esm1-2-hr,1951-1970_hist,0.22625915733161428,RGI07_glacier
803,mpi-esm1-2-hr,1995-2014_hist,1.0969600315113128,RGI07_glacier
804,mpi-esm1-2-hr,2021-2040_ssp126,2.754774585336489,RGI07_glacier
805,mpi-esm1-2-hr,2041-2060_ssp126,3.994129810176884,RGI07_glacier
806,mpi-esm1-2-hr,2061-2080_ssp126,4.010283121908725,RGI07_glacier
807,mpi-esm1-2-hr,2081-2100_ssp126,4.157124654048364,RGI07_glacier
808,mpi-esm1-2-hr,2021-2040_ssp370,3.377628265074354,RGI07_glacier
809,mpi-esm1-2-hr,2041-2060_ssp370,5.228592853996289,RGI07_glacier
810,mpi-esm1-2-hr,2061-2080_ssp370,6.4970512157975735,RGI07_glacier
811,mpi-esm1-2-hr,2081-2100_ssp370,8.273773275695934,RGI07_glacier
812,mpi-esm1-2-hr,2021-2040_ssp585,2.679222591980026,RGI07_glacier
813,mpi-esm1-2-hr,2041-2060_ssp585,4.794958039009884,RGI07_glacier
814,mpi-esm1-2-hr,2061-2080_ssp585,6.855462645964243,RGI07_glacier
815,mpi-esm1-2-hr,2081-2100_ssp585,9.545832408376242,RGI07_glacier
816,mpi-esm1-2-hr,1851-1870_hist,-0.4082306812034159,RGI08_glacier
817,mpi-esm1-2-hr,1901-1920_hist,-0.33906908779508604,RGI08_glacier
818,mpi-esm1-2-hr,1951-1970_hist,0.052372995041828685,RGI08_glacier
819,mpi-esm1-2-hr,1995-2014_hist,1.07071664577869,RGI08_glacier
820,mpi-esm1-2-hr,2021-2040_ssp126,2.136721870082299,RGI08_glacier
821,mpi-esm1-2-hr,2041-2060_ssp126,2.6983807871410805,RGI08_glacier
822,mpi-esm1-2-hr,2061-2080_ssp126,2.7002407323374555,RGI08_glacier
823,mpi-esm1-2-hr,2081-2100_ssp126,2.8121810159214236,RGI08_glacier
824,mpi-esm1-2-hr,2021-2040_ssp370,2.568695677989261,RGI08_glacier
825,mpi-esm1-2-hr,2041-2060_ssp370,3.5510146810554533,RGI08_glacier
826,mpi-esm1-2-hr,2061-2080_ssp370,4.452240052575597,RGI08_glacier
827,mpi-esm1-2-hr,2081-2100_ssp370,5.582511307030486,RGI08_glacier
828,mpi-esm1-2-hr,2021-2040_ssp585,2.157277918387392,RGI08_glacier
829,mpi-esm1-2-hr,2041-2060_ssp585,3.3626860384426083,RGI08_glacier
830,mpi-esm1-2-hr,2061-2080_ssp585,4.763574944959361,RGI08_glacier
831,mpi-esm1-2-hr,2081-2100_ssp585,6.5603869529672165,RGI08_glacier
832,mpi-esm1-2-hr,1851-1870_hist,-0.6755752414719084,RGI09_glacier
833,mpi-esm1-2-hr,1901-1920_hist,-0.630476796712723,RGI09_glacier
834,mpi-esm1-2-hr,1951-1970_hist,0.20408220461856807,RGI09_glacier
835,mpi-esm1-2-hr,1995-2014_hist,1.1367283455657349,RGI09_glacier
836,mpi-esm1-2-hr,2021-2040_ssp126,2.752791247382283,RGI09_glacier
837,mpi-esm1-2-hr,2041-2060_ssp126,3.9262695453713468,RGI09_glacier
838,mpi-esm1-2-hr,2061-2080_ssp126,3.9428206106183614,RGI09_glacier
839,mpi-esm1-2-hr,2081-2100_ssp126,4.09821998335724,RGI09_glacier
840,mpi-esm1-2-hr,2021-2040_ssp370,3.3642467605069912,RGI09_glacier
841,mpi-esm1-2-hr,2041-2060_ssp370,5.126735270987942,RGI09_glacier
842,mpi-esm1-2-hr,2061-2080_ssp370,6.332260389213557,RGI09_glacier
843,mpi-esm1-2-hr,2081-2100_ssp370,8.086175868345354,RGI09_glacier
844,mpi-esm1-2-hr,2021-2040_ssp585,2.6760524384935396,RGI09_glacier
845,mpi-esm1-2-hr,2041-2060_ssp585,4.7336382777974775,RGI09_glacier
846,mpi-esm1-2-hr,2061-2080_ssp585,6.730348670595823,RGI09_glacier
847,mpi-esm1-2-hr,2081-2100_ssp585,9.329867014069091,RGI09_glacier
848,mpi-esm1-2-hr,1851-1870_hist,-0.21018503623998408,RGI10_glacier
849,mpi-esm1-2-hr,1901-1920_hist,-0.07694179980059168,RGI10_glacier
850,mpi-esm1-2-hr,1951-1970_hist,0.18775647583230637,RGI10_glacier
851,mpi-esm1-2-hr,1995-2014_hist,0.9762609447031526,RGI10_glacier
852,mpi-esm1-2-hr,2021-2040_ssp126,1.8281894238930354,RGI10_glacier
853,mpi-esm1-2-hr,2041-2060_ssp126,2.1892900546297303,RGI10_glacier
854,mpi-esm1-2-hr,2061-2080_ssp126,2.216927125332403,RGI10_glacier
855,mpi-esm1-2-hr,2081-2100_ssp126,2.250721205537848,RGI10_glacier
856,mpi-esm1-2-hr,2021-2040_ssp370,2.052270982078419,RGI10_glacier
857,mpi-esm1-2-hr,2041-2060_ssp370,2.7977094731981555,RGI10_glacier
858,mpi-esm1-2-hr,2061-2080_ssp370,3.6393196252231332,RGI10_glacier
859,mpi-esm1-2-hr,2081-2100_ssp370,4.678827768453958,RGI10_glacier
860,mpi-esm1-2-hr,2021-2040_ssp585,1.8851490124965653,RGI10_glacier
861,mpi-esm1-2-hr,2041-2060_ssp585,2.811507183482097,RGI10_glacier
862,mpi-esm1-2-hr,2061-2080_ssp585,3.9709406982227495,RGI10_glacier
863,mpi-esm1-2-hr,2081-2100_ssp585,5.563804029112849,RGI10_glacier
864,mpi-esm1-2-hr,1851-1870_hist,-0.1841929541650308,RGI11_glacier
865,mpi-esm1-2-hr,1901-1920_hist,0.03570566342101167,RGI11_glacier
866,mpi-esm1-2-hr,1951-1970_hist,0.24966639951887182,RGI11_glacier
867,mpi-esm1-2-hr,1995-2014_hist,0.9196241900500884,RGI11_glacier
868,mpi-esm1-2-hr,2021-2040_ssp126,1.6456116868690707,RGI11_glacier
869,mpi-esm1-2-hr,2041-2060_ssp126,1.8387008894842687,RGI11_glacier
870,mpi-esm1-2-hr,2061-2080_ssp126,1.8107007260695855,RGI11_glacier
871,mpi-esm1-2-hr,2081-2100_ssp126,1.8509589457279603,RGI11_glacier
872,mpi-esm1-2-hr,2021-2040_ssp370,1.6827910915492978,RGI11_glacier
873,mpi-esm1-2-hr,2041-2060_ssp370,2.330793406143947,RGI11_glacier
874,mpi-esm1-2-hr,2061-2080_ssp370,3.0280335395455342,RGI11_glacier
875,mpi-esm1-2-hr,2081-2100_ssp370,4.065990038778734,RGI11_glacier
876,mpi-esm1-2-hr,2021-2040_ssp585,1.6781193177848532,RGI11_glacier
877,mpi-esm1-2-hr,2041-2060_ssp585,2.466337591029939,RGI11_glacier
878,mpi-esm1-2-hr,2061-2080_ssp585,3.463948272229807,RGI11_glacier
879,mpi-esm1-2-hr,2081-2100_ssp585,5.016025633448471,RGI11_glacier
880,mpi-esm1-2-hr,1851-1870_hist,-0.24901925204971043,RGI12_glacier
881,mpi-esm1-2-hr,1901-1920_hist,-0.010261198450550846,RGI12_glacier
882,mpi-esm1-2-hr,1951-1970_hist,0.2377136614200871,RGI12_glacier
883,mpi-esm1-2-hr,1995-2014_hist,0.9575430123031722,RGI12_glacier
884,mpi-esm1-2-hr,2021-2040_ssp126,1.6145809536068283,RGI12_glacier
885,mpi-esm1-2-hr,2041-2060_ssp126,1.7578093627044113,RGI12_glacier
886,mpi-esm1-2-hr,2061-2080_ssp126,1.726617873107533,RGI12_glacier
887,mpi-esm1-2-hr,2081-2100_ssp126,1.8204585758077334,RGI12_glacier
888,mpi-esm1-2-hr,2021-2040_ssp370,1.617221737257732,RGI12_glacier
889,mpi-esm1-2-hr,2041-2060_ssp370,2.260989663426705,RGI12_glacier
890,mpi-esm1-2-hr,2061-2080_ssp370,2.85242515893239,RGI12_glacier
891,mpi-esm1-2-hr,2081-2100_ssp370,3.877525674056021,RGI12_glacier
892,mpi-esm1-2-hr,2021-2040_ssp585,1.5898936368376217,RGI12_glacier
893,mpi-esm1-2-hr,2041-2060_ssp585,2.373260813653091,RGI12_glacier
894,mpi-esm1-2-hr,2061-2080_ssp585,3.342138070611518,RGI12_glacier
895,mpi-esm1-2-hr,2081-2100_ssp585,4.953180535030298,RGI12_glacier
896,mpi-esm1-2-hr,1851-1870_hist,-0.1867767702029316,RGI13_glacier
897,mpi-esm1-2-hr,1901-1920_hist,-0.03848339302698356,RGI13_glacier
898,mpi-esm1-2-hr,1951-1970_hist,0.26818773239424154,RGI13_glacier
899,mpi-esm1-2-hr,1995-2014_hist,0.8853703449179974,RGI13_glacier
900,mpi-esm1-2-hr,2021-2040_ssp126,1.5058513054348905,RGI13_glacier
901,mpi-esm1-2-hr,2041-2060_ssp126,1.650790682544982,RGI13_glacier
902,mpi-esm1-2-hr,2061-2080_ssp126,1.609460409255461,RGI13_glacier
903,mpi-esm1-2-hr,2081-2100_ssp126,1.6782074251419052,RGI13_glacier
904,mpi-esm1-2-hr,2021-2040_ssp370,1.4674260074670498,RGI13_glacier
905,mpi-esm1-2-hr,2041-2060_ssp370,2.122432922464159,RGI13_glacier
906,mpi-esm1-2-hr,2061-2080_ssp370,2.6822575981111454,RGI13_glacier
907,mpi-esm1-2-hr,2081-2100_ssp370,3.5743411974140846,RGI13_glacier
908,mpi-esm1-2-hr,2021-2040_ssp585,1.5027932307632108,RGI13_glacier
909,mpi-esm1-2-hr,2041-2060_ssp585,2.187048955089172,RGI13_glacier
910,mpi-esm1-2-hr,2061-2080_ssp585,3.1469286057228762,RGI13_glacier
911,mpi-esm1-2-hr,2081-2100_ssp585,4.511666220929761,RGI13_glacier
912,mpi-esm1-2-hr,1851-1870_hist,-0.143201202052757,RGI14_glacier
913,mpi-esm1-2-hr,1901-1920_hist,-0.0327142418500842,RGI14_glacier
914,mpi-esm1-2-hr,1951-1970_hist,0.2949232107088068,RGI14_glacier
915,mpi-esm1-2-hr,1995-2014_hist,0.8410383207725253,RGI14_glacier
916,mpi-esm1-2-hr,2021-2040_ssp126,1.4676770419770042,RGI14_glacier
917,mpi-esm1-2-hr,2041-2060_ssp126,1.6112194652609935,RGI14_glacier
918,mpi-esm1-2-hr,2061-2080_ssp126,1.5601168597615418,RGI14_glacier
919,mpi-esm1-2-hr,2081-2100_ssp126,1.612815951801191,RGI14_glacier
920,mpi-esm1-2-hr,2021-2040_ssp370,1.4141882050776138,RGI14_glacier
921,mpi-esm1-2-hr,2041-2060_ssp370,2.0548351998939784,RGI14_glacier
922,mpi-esm1-2-hr,2061-2080_ssp370,2.6150402239896975,RGI14_glacier
923,mpi-esm1-2-hr,2081-2100_ssp370,3.435158110930689,RGI14_glacier
924,mpi-esm1-2-hr,2021-2040_ssp585,1.485499259214481,RGI14_glacier
925,mpi-esm1-2-hr,2041-2060_ssp585,2.1133332648311365,RGI14_glacier
926,mpi-esm1-2-hr,2061-2080_ssp585,3.054906794203066,RGI14_glacier
927,mpi-esm1-2-hr,2081-2100_ssp585,4.299989697137408,RGI14_glacier
928,mpi-esm1-2-hr,1851-1870_hist,-0.11977457194639285,RGI15_glacier
929,mpi-esm1-2-hr,1901-1920_hist,-0.07457393800150924,RGI15_glacier
930,mpi-esm1-2-hr,1951-1970_hist,0.27348563005185966,RGI15_glacier
931,mpi-esm1-2-hr,1995-2014_hist,0.8635845776930867,RGI15_glacier
932,mpi-esm1-2-hr,2021-2040_ssp126,1.397272712666937,RGI15_glacier
933,mpi-esm1-2-hr,2041-2060_ssp126,1.5963623221704184,RGI15_glacier
934,mpi-esm1-2-hr,2061-2080_ssp126,1.585106969487236,RGI15_glacier
935,mpi-esm1-2-hr,2081-2100_ssp126,1.5657479169623914,RGI15_glacier
936,mpi-esm1-2-hr,2021-2040_ssp370,1.3746901239448102,RGI15_glacier
937,mpi-esm1-2-hr,2041-2060_ssp370,2.039679799471913,RGI15_glacier
938,mpi-esm1-2-hr,2061-2080_ssp370,2.654359866377175,RGI15_glacier
939,mpi-esm1-2-hr,2081-2100_ssp370,3.4614635691631586,RGI15_glacier
940,mpi-esm1-2-hr,2021-2040_ssp585,1.4459824857856711,RGI15_glacier
941,mpi-esm1-2-hr,2041-2060_ssp585,2.1088334781873614,RGI15_glacier
942,mpi-esm1-2-hr,2061-2080_ssp585,3.0962587458425377,RGI15_glacier
943,mpi-esm1-2-hr,2081-2100_ssp585,4.231911297711581,RGI15_glacier
944,mpi-esm1-2-hr,1851-1870_hist,0.12654258861094292,RGI16_glacier
945,mpi-esm1-2-hr,1901-1920_hist,0.12736150627858678,RGI16_glacier
946,mpi-esm1-2-hr,1951-1970_hist,0.3636177145973508,RGI16_glacier
947,mpi-esm1-2-hr,1995-2014_hist,0.7867422235950673,RGI16_glacier
948,mpi-esm1-2-hr,2021-2040_ssp126,1.2500287623834128,RGI16_glacier
949,mpi-esm1-2-hr,2041-2060_ssp126,1.4188027848003246,RGI16_glacier
950,mpi-esm1-2-hr,2061-2080_ssp126,1.4386585513038073,RGI16_glacier
951,mpi-esm1-2-hr,2081-2100_ssp126,1.3109692403070214,RGI16_glacier
952,mpi-esm1-2-hr,2021-2040_ssp370,1.2686837545537282,RGI16_glacier
953,mpi-esm1-2-hr,2041-2060_ssp370,1.8113927883737597,RGI16_glacier
954,mpi-esm1-2-hr,2061-2080_ssp370,2.385370704072195,RGI16_glacier
955,mpi-esm1-2-hr,2081-2100_ssp370,2.9977686526878076,RGI16_glacier
956,mpi-esm1-2-hr,2021-2040_ssp585,1.336409559670785,RGI16_glacier
957,mpi-esm1-2-hr,2041-2060_ssp585,1.8615553887596343,RGI16_glacier
958,mpi-esm1-2-hr,2061-2080_ssp585,2.581599040331594,RGI16_glacier
959,mpi-esm1-2-hr,2081-2100_ssp585,3.4210478722288054,RGI16_glacier
960,mpi-esm1-2-hr,1851-1870_hist,0.25615487950828275,RGI17_glacier
961,mpi-esm1-2-hr,1901-1920_hist,0.23238659551565022,RGI17_glacier
962,mpi-esm1-2-hr,1951-1970_hist,0.36133181841965023,RGI17_glacier
963,mpi-esm1-2-hr,1995-2014_hist,0.7151919841268396,RGI17_glacier
964,mpi-esm1-2-hr,2021-2040_ssp126,1.2023375157757652,RGI17_glacier
965,mpi-esm1-2-hr,2041-2060_ssp126,1.216672740238626,RGI17_glacier
966,mpi-esm1-2-hr,2061-2080_ssp126,1.240131869514049,RGI17_glacier
967,mpi-esm1-2-hr,2081-2100_ssp126,1.3539388737418259,RGI17_glacier
968,mpi-esm1-2-hr,2021-2040_ssp370,1.0633181600046395,RGI17_glacier
969,mpi-esm1-2-hr,2041-2060_ssp370,1.5233726950333972,RGI17_glacier
970,mpi-esm1-2-hr,2061-2080_ssp370,1.9443736722218299,RGI17_glacier
971,mpi-esm1-2-hr,2081-2100_ssp370,2.4489073939296206,RGI17_glacier
972,mpi-esm1-2-hr,2021-2040_ssp585,1.2005459549505,RGI17_glacier
973,mpi-esm1-2-hr,2041-2060_ssp585,1.5776140510978012,RGI17_glacier
974,mpi-esm1-2-hr,2061-2080_ssp585,1.9542533482001128,RGI17_glacier
975,mpi-esm1-2-hr,2081-2100_ssp585,2.640835300566768,RGI17_glacier
976,mpi-esm1-2-hr,1851-1870_hist,0.10561532469806523,RGI18_glacier
977,mpi-esm1-2-hr,1901-1920_hist,0.07237869346580184,RGI18_glacier
978,mpi-esm1-2-hr,1951-1970_hist,0.29111305752045624,RGI18_glacier
979,mpi-esm1-2-hr,1995-2014_hist,0.7357070472348585,RGI18_glacier
980,mpi-esm1-2-hr,2021-2040_ssp126,1.2829163582644485,RGI18_glacier
981,mpi-esm1-2-hr,2041-2060_ssp126,1.3196548399197932,RGI18_glacier
982,mpi-esm1-2-hr,2061-2080_ssp126,1.2757490363610051,RGI18_glacier
983,mpi-esm1-2-hr,2081-2100_ssp126,1.4558926132958776,RGI18_glacier
984,mpi-esm1-2-hr,2021-2040_ssp370,1.1259723168707625,RGI18_glacier
985,mpi-esm1-2-hr,2041-2060_ssp370,1.663340847639545,RGI18_glacier
986,mpi-esm1-2-hr,2061-2080_ssp370,2.1855805696525428,RGI18_glacier
987,mpi-esm1-2-hr,2081-2100_ssp370,2.784642458793731,RGI18_glacier
988,mpi-esm1-2-hr,2021-2040_ssp585,1.2262346686990364,RGI18_glacier
989,mpi-esm1-2-hr,2041-2060_ssp585,1.7490587939367392,RGI18_glacier
990,mpi-esm1-2-hr,2061-2080_ssp585,2.1365921565253094,RGI18_glacier
991,mpi-esm1-2-hr,2081-2100_ssp585,3.0009675433299057,RGI18_glacier
992,mpi-esm1-2-hr,1851-1870_hist,0.2225081070839724,RGI19_glacier
993,mpi-esm1-2-hr,1901-1920_hist,0.20749167120308443,RGI19_glacier
994,mpi-esm1-2-hr,1951-1970_hist,0.2302358486478414,RGI19_glacier
995,mpi-esm1-2-hr,1995-2014_hist,1.0433717254547483,RGI19_glacier
996,mpi-esm1-2-hr,2021-2040_ssp126,1.772790608493911,RGI19_glacier
997,mpi-esm1-2-hr,2041-2060_ssp126,1.6857161942568313,RGI19_glacier
998,mpi-esm1-2-hr,2061-2080_ssp126,2.0366598083270064,RGI19_glacier
999,mpi-esm1-2-hr,2081-2100_ssp126,1.8818661828558705,RGI19_glacier
1000,mpi-esm1-2-hr,2021-2040_ssp370,1.5368220205179748,RGI19_glacier
1001,mpi-esm1-2-hr,2041-2060_ssp370,2.1569934172907326,RGI19_glacier
1002,mpi-esm1-2-hr,2061-2080_ssp370,2.884870372094089,RGI19_glacier
1003,mpi-esm1-2-hr,2081-2100_ssp370,3.604801168872865,RGI19_glacier
1004,mpi-esm1-2-hr,2021-2040_ssp585,1.8851911961394636,RGI19_glacier
1005,mpi-esm1-2-hr,2041-2060_ssp585,2.329397026188478,RGI19_glacier
1006,mpi-esm1-2-hr,2061-2080_ssp585,3.0236425010523442,RGI19_glacier
1007,mpi-esm1-2-hr,2081-2100_ssp585,4.08705727716291,RGI19_glacier
1008,mri-esm2-0,1851-1870_hist,0.1309482134172636,global
